1.43598E-05	5.78042E-06	1.55236E-06	3.48053E-07	3.48053E-07	7.37037E-07	1.9994E-06	9.10048E-06	1.9994E-06	9.10048E-06	9.10048E-06	1.9994E-06	9.10048E-06	9.10048E-06	1.9994E-06	9.10048E-06	9.54332E-07	2.67861E-06	9.54332E-07	2.67861E-06	8.32323E-07	8.32323E-07	8.32323E-07	8.32323E-07	2.46958E-07
5.7804E-06	2.62517E-05	1.01987E-05	6.2069E-07	6.2069E-07	7.88969E-07	1.59582E-06	7.89077E-06	1.59582E-06	7.89077E-06	7.89077E-06	1.59582E-06	7.89077E-06	7.89077E-06	1.59582E-06	7.89077E-06	1.05069E-06	5.85894E-06	1.05069E-06	5.85894E-06	7.77535E-07	7.77535E-07	7.77535E-07	7.77535E-07	3.06206E-07
1.5043E-06	9.88853E-06	3.98411E-05	8.33637E-06	8.33637E-06	1.19559E-06	8.73432E-07	5.16567E-06	8.73432E-07	5.16567E-06	5.16567E-06	8.73432E-07	5.16567E-06	5.16567E-06	8.73432E-07	5.16567E-06	2.22963E-06	8.36147E-06	2.22963E-06	8.36147E-06	8.78076E-07	8.78076E-07	8.78076E-07	8.78076E-07	3.8761E-07
1.74032E-07	6.20691E-07	8.33665E-06	6.13293E-05	6.13293E-05	5.98327E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	5.85286E-06	5.85286E-06	5.85286E-06	5.85286E-06	1.16073E-06	1.16073E-06	1.16073E-06	1.16073E-06	4.1977E-07
1.74032E-07	6.20691E-07	8.33665E-06	6.13293E-05	6.13293E-05	5.98327E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	2.49835E-06	5.85286E-06	5.85286E-06	5.85286E-06	5.85286E-06	1.16073E-06	1.16073E-06	1.16073E-06	1.16073E-06	4.1977E-07
1.03262E-06	1.10535E-06	1.30795E-06	1.13222E-06	1.13222E-06	1.58478E-05	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.88777E-06	3.84516E-06	3.84516E-06	3.84516E-06	3.84516E-06	2.75632E-06	2.75632E-06	2.75632E-06	2.75632E-06	5.21893E-07
1.99941E-06	1.59582E-06	6.87269E-07	8.90111E-07	8.90111E-07	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
1.99941E-06	1.59582E-06	6.87269E-07	8.90111E-07	8.90111E-07	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
1.99941E-06	1.59582E-06	6.87269E-07	8.90111E-07	8.90111E-07	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
1.99941E-06	1.59582E-06	6.87269E-07	8.90111E-07	8.90111E-07	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
9.10049E-06	7.89078E-06	5.16749E-06	2.29113E-06	2.29113E-06	4.33778E-06	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	1.10099E-05	4.57684E-06	4.57684E-06	4.57684E-06	4.57684E-06	2.80004E-06	2.80004E-06	2.80004E-06	2.80004E-06	5.50265E-07
4.36678E-07	1.0507E-06	1.75351E-06	1.95265E-06	1.95265E-06	3.15051E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	8.82518E-06	8.82518E-06	8.82518E-06	8.82518E-06	2.8311E-06	2.8311E-06	2.8311E-06	2.8311E-06	7.05418E-07
4.13553E-06	5.85895E-06	8.36344E-06	5.85285E-06	5.85285E-06	3.15051E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	8.82518E-06	8.82518E-06	8.82518E-06	8.82518E-06	2.8311E-06	2.8311E-06	2.8311E-06	2.8311E-06	7.05418E-07
4.36678E-07	1.0507E-06	1.75351E-06	1.95265E-06	1.95265E-06	3.15051E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	8.82518E-06	8.82518E-06	8.82518E-06	8.82518E-06	2.8311E-06	2.8311E-06	2.8311E-06	2.8311E-06	7.05418E-07
4.13553E-06	5.85895E-06	8.36344E-06	5.85285E-06	5.85285E-06	3.15051E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	3.34426E-06	8.82518E-06	8.82518E-06	8.82518E-06	8.82518E-06	2.8311E-06	2.8311E-06	2.8311E-06	2.8311E-06	7.05418E-07
5.81978E-07	5.43645E-07	6.90498E-07	1.16062E-06	1.16062E-06	2.01418E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	3.24624E-06	3.24624E-06	3.24624E-06	3.24624E-06	7.13295E-06	7.13295E-06	7.13295E-06	7.13295E-06	1.66429E-06
5.81978E-07	5.43645E-07	6.90498E-07	1.16062E-06	1.16062E-06	2.01418E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	3.24624E-06	3.24624E-06	3.24624E-06	3.24624E-06	7.13295E-06	7.13295E-06	7.13295E-06	7.13295E-06	1.66429E-06
5.81978E-07	5.43645E-07	6.90498E-07	1.16062E-06	1.16062E-06	2.01418E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	3.24624E-06	3.24624E-06	3.24624E-06	3.24624E-06	7.13295E-06	7.13295E-06	7.13295E-06	7.13295E-06	1.66429E-06
5.81978E-07	5.43645E-07	6.90498E-07	1.16062E-06	1.16062E-06	2.01418E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	2.34582E-06	3.24624E-06	3.24624E-06	3.24624E-06	3.24624E-06	7.13295E-06	7.13295E-06	7.13295E-06	7.13295E-06	1.66429E-06
2.46958E-07	3.06206E-07	3.88025E-07	4.19769E-07	4.19769E-07	5.21772E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	7.86778E-07	1.00865E-06	1.00865E-06	1.00865E-06	1.00865E-06	2.27803E-06	2.27803E-06	2.27803E-06	2.27803E-06	9.00627E-06
