7.1799E-07	2.89021E-07	7.7618E-08	1.74026E-08	1.74026E-08	3.68518E-08	9.99702E-08	4.55024E-07	9.99702E-08	4.55024E-07	4.55024E-07	9.99702E-08	4.55024E-07	4.55024E-07	9.99702E-08	4.55024E-07	4.77166E-08	1.3393E-07	4.77166E-08	1.3393E-07	4.16162E-08	4.16162E-08	4.16162E-08	4.16162E-08	1.23479E-08
2.8902E-07	1.31259E-06	5.09933E-07	3.10345E-08	3.10345E-08	3.94484E-08	7.97908E-08	3.94538E-07	7.97908E-08	3.94538E-07	3.94538E-07	7.97908E-08	3.94538E-07	3.94538E-07	7.97908E-08	3.94538E-07	5.25346E-08	2.92947E-07	5.25346E-08	2.92947E-07	3.88768E-08	3.88768E-08	3.88768E-08	3.88768E-08	1.53103E-08
7.52148E-08	4.94427E-07	1.99205E-06	4.16819E-07	4.16819E-07	5.97793E-08	4.36716E-08	2.58283E-07	4.36716E-08	2.58283E-07	2.58283E-07	4.36716E-08	2.58283E-07	2.58283E-07	4.36716E-08	2.58283E-07	1.11482E-07	4.18073E-07	1.11482E-07	4.18073E-07	4.39038E-08	4.39038E-08	4.39038E-08	4.39038E-08	1.93805E-08
8.7016E-09	3.10345E-08	4.16833E-07	3.06646E-06	3.06646E-06	2.99163E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	2.92643E-07	2.92643E-07	2.92643E-07	2.92643E-07	5.80364E-08	5.80364E-08	5.80364E-08	5.80364E-08	2.09885E-08
8.7016E-09	3.10345E-08	4.16833E-07	3.06646E-06	3.06646E-06	2.99163E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	1.24918E-07	2.92643E-07	2.92643E-07	2.92643E-07	2.92643E-07	5.80364E-08	5.80364E-08	5.80364E-08	5.80364E-08	2.09885E-08
5.16308E-08	5.52677E-08	6.53976E-08	5.66112E-08	5.66112E-08	7.92389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.94389E-07	1.92258E-07	1.92258E-07	1.92258E-07	1.92258E-07	1.37816E-07	1.37816E-07	1.37816E-07	1.37816E-07	2.60947E-08
9.99703E-08	7.97911E-08	3.43634E-08	4.45055E-08	4.45055E-08	2.16889E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	2.28842E-07	2.28842E-07	2.28842E-07	2.28842E-07	1.40002E-07	1.40002E-07	1.40002E-07	1.40002E-07	2.75133E-08
4.55024E-07	3.94539E-07	2.58375E-07	1.14556E-07	1.14556E-07	2.16889E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	2.28842E-07	2.28842E-07	2.28842E-07	2.28842E-07	1.40002E-07	1.40002E-07	1.40002E-07	1.40002E-07	2.75133E-08
9.99703E-08	7.97911E-08	3.43634E-08	4.45055E-08	4.45055E-08	2.16889E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	2.28842E-07	2.28842E-07	2.28842E-07	2.28842E-07	1.40002E-07	1.40002E-07	1.40002E-07	1.40002E-07	2.75133E-08
4.55024E-07	3.94539E-07	2.58375E-07	1.14556E-07	1.14556E-07	2.16889E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	5.50497E-07	2.28842E-07	2.28842E-07	2.28842E-07	2.28842E-07	1.40002E-07	1.40002E-07	1.40002E-07	1.40002E-07	2.75133E-08
